Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR6665976,2018-02-20 12:21:22,2018-02-02 08:26:55,33089,13301778,33089,402,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665976.sralite.1,SRX3642853,LMAD.26.14A0317,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,3348BE68B56C73A80DC7507FF357F300,8214E35318637021C2E3C05B80FFB5D8
SRR6665977,2018-02-20 12:21:22,2018-02-02 08:27:00,55632,22364064,55632,402,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665977.sralite.1,SRX3642852,LMAD.26.14A0319,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,DEB8EC58766B76A684DC65C9B6075DEF,188F5A7CE96F64D22B695A39B4E7DED1
SRR6665978,2018-02-20 12:21:22,2018-02-02 08:27:08,229794,92377188,229794,402,59,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665978.sralite.1,SRX3642851,LMAN.8.14A0121,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,EFB3FD5360F2F1D9CA9E8C1ECE24C53A,4E220B52575F335579785EFFF2F2C9F1
SRR6665979,2018-02-20 12:21:22,2018-02-02 08:28:42,2609704,1049101008,2609704,402,669,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665979.sralite.1,SRX3642850,LMAN.8.14A0119,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,FD7E5D1BB1E3921A303C2C0B2EA66EB7,51C44ABC1019E5C5266AA08E7F90B6F3
SRR6665980,2018-02-20 12:21:22,2018-02-02 08:28:51,2208673,887886546,2208673,402,571,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665980.sralite.1,SRX3642849,LMAN.8.14A0117,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,438BF55A7E6C37ED57DE5F3CD463F0E2,63D2870749D2719C280B7EE5AD8E5324
SRR6665981,2018-02-20 12:21:22,2018-02-02 08:27:15,203457,81789714,203457,402,52,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665981.sralite.1,SRX3642848,LMAN.8.14A0115,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,CADE75D7FB5B78D2E6757C932B5BACEF,6E2AD7886DCC39EA37A9D19E2811CA73
SRR6665982,2018-02-20 12:21:22,2018-02-02 08:27:11,158630,63769260,158630,402,41,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665982.sralite.1,SRX3642847,LMAN.8.14A0129,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,225FBBE061881D16CB3C997D683FF740,CC2BA8860B2240CBA1324FD0A209A1C4
SRR6665983,2018-02-20 12:21:22,2018-02-02 08:27:29,563072,226354944,563072,402,145,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665983.sralite.1,SRX3642846,LMAN.8.14A0127,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,B9028287F50268413A5697042200B81F,752F872AEAE6ABF15B335DA1E39D1748
SRR6665984,2018-02-20 12:21:22,2018-02-02 08:27:16,199720,80287440,199720,402,52,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665984.sralite.1,SRX3642845,LMAN.8.14A0125,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,9D34A9C2BDC4E3D3DF3FF50A0BB31E8C,509355E9E3D1FD99F427877595A2A8F9
SRR6665985,2018-02-20 12:21:22,2018-02-02 08:27:09,133444,53644488,133444,402,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665985.sralite.1,SRX3642844,LMAN.8.14A0123,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,F192D69BF38A5F3A68C0DA383449DDD1,AEDB5A47FE68C553B92157A77ED2E82E
SRR6665986,2018-02-20 12:21:22,2018-02-02 08:27:13,107836,43350072,107836,402,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665986.sralite.1,SRX3642843,LMAN.8.14A0267,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,DD952798A475A7408C39F64E30D3253F,96C1DF485912182377A1B268924DAA6A
SRR6665987,2018-02-20 12:21:22,2018-02-02 08:27:23,405395,162968790,405395,402,104,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665987.sralite.1,SRX3642842,LMAN.8.14A0271,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,E960C0C4F0CAD81292E944FD41E227B7,7804C891980A1C950BEF5F3199944904
SRR6665988,2018-02-20 12:21:22,2018-02-02 08:27:14,147690,59371380,147690,402,38,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665988.sralite.1,SRX3642841,LMAN.8.14A0133,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,A5ABE10F7613C084097F7DC0B9F7D1D8,E184852363523D51E03E1125F4B20FEB
SRR6665989,2018-02-20 12:21:22,2018-02-02 08:28:29,987779,397087158,987779,402,255,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665989.sralite.1,SRX3642840,LMAN.8.14A0131,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,482386015E16BF3602411FA46531FDDB,194C7C9C24736AB0F8F36B8E961AB52B
SRR6665990,2018-02-20 12:21:22,2018-02-02 08:27:15,145274,58400148,145274,402,38,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665990.sralite.1,SRX3642839,LMAN.8.14A0279,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,A6E0E4F01BCFB3F15E783EF852F3579F,4F96FB46B332BE9C24D642A5AB265F01
SRR6665991,2018-02-20 12:21:22,2018-02-02 08:27:16,125394,50408388,125394,402,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665991.sralite.1,SRX3642838,LMAN.8.14A0281,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,D691FEC7DFBB38D92F14213D23B58157,ACB1A72BF83C8A3CDA4C973582FAA7C4
SRR6665992,2018-02-20 12:21:22,2018-02-02 08:27:29,497121,199842642,497121,402,128,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665992.sralite.1,SRX3642837,LMAN.8.14A0275,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,49CBE2D39243426FB2717587B98303B7,94222856D07DACEA1D96C5AA70CE1DBB
SRR6665993,2018-02-20 12:21:21,2018-02-02 08:27:27,329566,132485532,329566,402,85,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665993.sralite.1,SRX3642836,LMAN.8.14A0277,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,F174FC26010D6AB67A40C439C09CA311,93D9CFE5DEEB215A4EF6A7FF7B882FDD
SRR6665994,2018-02-20 12:21:21,2018-02-02 08:27:24,74747,30048294,74747,402,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665994.sralite.1,SRX3642835,LMAD.26.14A0443,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,F14E3DAE6D44ADD4772CB2A62022D0B3,5D3AE08D8C08717948EC5A9DD55F5876
SRR6665995,2018-02-20 12:21:21,2018-02-02 08:27:24,33721,13555842,33721,402,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665995.sralite.1,SRX3642834,LMAD.26.14A0441,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,4733C93D924FE221E650ACF5EA440D01,19B1D5D44776317BC789D24A4CB8EE99
SRR6665996,2018-02-20 12:21:21,2018-02-02 08:27:39,325292,130767384,325292,402,70,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665996.sralite.1,SRX3642833,LMAD.26.14A0425,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,67D5D821456D51DBC14B2D8BCC14B460,0A8B5F34FAA7FFD93CFA8292E10B0324
SRR6665997,2018-02-20 12:21:21,2018-02-02 08:27:31,105757,42514314,105757,402,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665997.sralite.1,SRX3642832,LMAD.26.14A0423,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,AAB33D99B7B65B371F19561D2CBE3A01,AC1872759BF7A54924E7F782692E8002
SRR6665998,2018-02-20 12:21:21,2018-02-02 08:27:25,36824,14803248,36824,402,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665998.sralite.1,SRX3642831,LMAD.26.14A0429,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,21967BBC83B6366BC1EA56E5DA45253A,EE2C03075B19533FD9BB46E6FBAFD1F4
SRR6665999,2018-02-20 12:21:21,2018-02-02 08:28:10,750922,301870644,750922,402,164,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665999.sralite.1,SRX3642830,LMAD.26.14A0427,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,C46A12915BFF87D62FF96305E7D39359,93BB30569ABA47814342103FB2B1573C
SRR6666000,2018-02-20 12:21:21,2018-02-02 08:27:28,18074,7265748,18074,402,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/666/SRR6666000.sralite.1,SRX3642829,LMAD.26.14A0433,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,6F27853CB0824FB2BF1276FC7F1D39E5,395D27F3B963C8C9949F15BC0F2A275A
SRR6666001,2018-02-20 12:21:21,2018-02-02 08:27:26,11281,4534962,11281,402,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/666/SRR6666001.sralite.1,SRX3642828,LMAD.26.14A0431,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,52AE77A7CC9A029961901D00034907CB,B6F795B2FF97858951B695686A88C6D9
SRR6666002,2018-02-20 12:21:21,2018-02-02 08:27:46,139777,56190354,139777,402,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/666/SRR6666002.sralite.1,SRX3642827,LMAD.26.14A0439,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,C82B396BC815E139D93DE71F9E6F8BD5,BCDB543C6053A4902692F0DBBE8110EB
SRR6666003,2018-02-20 12:21:21,2018-02-02 08:27:39,67577,27165954,67577,402,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/666/SRR6666003.sralite.1,SRX3642826,LMAD.26.14A0437,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,E310BFEAB74D40FCBE0BC704407BD76C,03235F2633BEC50D1EE8C386C63BB5FF
SRR6666004,2018-02-20 12:21:21,2018-02-02 08:27:45,97997,39394794,97997,402,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/666/SRR6666004.sralite.1,SRX3642825,LMAD.26.14A0383,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,09234E24C4A67457D956DB7DFA6517A7,8D0BCC397CAB952D2D38EE68618E8315
SRR6666005,2018-02-20 12:21:21,2018-02-02 08:27:47,129115,51904230,129115,402,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/666/SRR6666005.sralite.1,SRX3642824,LMAD.26.14A0574,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,6D8C011273D96163D0AD4A4524078FF7,899B753EE9C7B592B45B6EB34FD9B00D
SRR6666006,2018-02-20 12:21:21,2018-02-02 08:27:28,3724,1497048,3724,402,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/666/SRR6666006.sralite.1,SRX3642823,LMAD.26.14ABLANK.KAK12.G1,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,6CF0CC1EDAD8AA707A9F7EBB0B4592E8,7EFE37EC8F70A8F8526ED4A6A8233D84
SRR6666007,2018-02-20 12:21:21,2018-02-02 08:27:49,201490,80998980,201490,402,44,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/666/SRR6666007.sralite.1,SRX3642822,LMAD.26.14A0549,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,8324E187FBB246CC9D10EE515CA79780,3A0757DEE7844AB9E4E297E3F2D608F9
SRR6666008,2018-02-20 12:21:21,2018-02-02 08:27:45,57163,22979526,57163,402,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/666/SRR6666008.sralite.1,SRX3642821,LMAD.26.14A0564,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,FA1ED2EAE7A6830F59D58470B150D277,3DC79744E93A55041A73FE4FE9AC0316
SRR6666009,2018-02-20 12:21:21,2018-02-02 08:28:13,626436,251827272,626436,402,137,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/666/SRR6666009.sralite.1,SRX3642820,LMAD.26.14A0565,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,115BFA8BDDA9364A22B3307A0AF58D45,F932BC01FEBA9FB9BEC552B67BC72523
SRR6666010,2018-02-20 12:21:21,2018-02-02 08:27:48,81229,32654058,81229,402,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/666/SRR6666010.sralite.1,SRX3642819,LMAD.26.14A0566,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,74A8CFC56A3949A36E9977A2181499A3,FD054CD6AFB50AA0C596B8B90AE0531E
SRR6666011,2018-02-20 12:21:21,2018-02-02 08:28:03,408728,164308656,408728,402,89,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/666/SRR6666011.sralite.1,SRX3642818,LMAD.26.14A0569,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,8EABA9633B4DDBB3E0E1C60E14C971C2,B6E0F3BB9CCD80ED731364022EC84EF3
SRR6666012,2018-02-20 12:21:21,2018-02-02 08:28:03,252928,101677056,252928,402,55,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/666/SRR6666012.sralite.1,SRX3642817,LMAD.26.14A0571,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,366AB4DCF62623966CFC6318E9239D66,C93034B402C25FD2D5541CE640E49C94
SRR6666013,2018-02-20 12:21:21,2018-02-02 08:27:56,139783,56192766,139783,402,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/666/SRR6666013.sralite.1,SRX3642816,LMAD.26.14A0572,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,E718E10D354D0EE54B83EE61EADA1530,49E116E90320F9784449A08D1356187D
SRR6666014,2018-02-20 12:21:21,2018-02-02 08:27:59,116662,46898124,116662,402,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/666/SRR6666014.sralite.1,SRX3642815,LMAD.26.14A0573,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,8BA9A7B79869DC3E57F8C29BC41FDABF,D265A0510EB2F2AE2193DD4C6294955A
SRR6666015,2018-02-20 12:21:21,2018-02-02 08:28:34,1294179,520259958,1294179,402,334,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/666/SRR6666015.sralite.1,SRX3642814,LMAN.8.14A0135,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,F5FD145FEF7B22313C529FE735D11A24,C7934A0263D6D35FC8AB49156E3804B2
SRR6666016,2018-02-20 12:21:21,2018-02-02 08:28:01,135065,54296130,135065,402,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/666/SRR6666016.sralite.1,SRX3642813,LMAD.8.14A0393,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,F0807F55ABD368671B27829C7A9A20C6,6F719EAC0F0D1BE1CBA2560F9A076911
